Filing Cabinets, Base Metal;83.04 Or 94.03
Filings, Painters;32.14
Film - Exposed And Developed - Cinematographic;37.06
File - Exposed And Developed - Photographic, Still;37.05
Film - Exposed But Not Developed;37.04
Film - Sensitised And Unexposed, In Rolls;37.02
Film - Sensitised And Unexposed, In The Flat;37.01
Film, Base, Plastic;39.20
Film Base, Polyester;39.19 Or 39.20 Or 39.21
Film, Plastics;39.19 Or 39.20 Or 39.21
Filter Cloths And Bags (Textile);59.11
Filter Presses;84.21
Filter Rods, Textile For Cigarettes;56.01
Filtering Machinery And Equipment;8521
Finishers For Asphalt, Bitumen, Tar And Tarmacadam;84.79
Finishing Machinery For Textiles;84.51
Fire Alarms, Electric;85.31 Or 90.27
Fire Extinguishers Preparations And Charges;38.13
Fire Extinguishers;84.24
Fire Extinguishing Grenades Charged;38.13
Fire Fighting Vehicles;87.05
Fire Gloats;89.05
Fire Tube Boilers;84.02
Fire Hydrants;84.81
Firearms;Ch 93
Fireclay;25.08
Firelighters;36.06
Fires (Heaters) Electric;85.16
Fire, Non Electric, Domestic, Of Iron Or Steel;73.21
Fireworks;36.04
First Aid Kits;30.06
Fish - Bladders And Waste;05.11
Fish - Fillets;03.04
Fish - Fresh Or Chilled;03.02
Fish - Frozen;03.03
Fish - In Airtight Containers;16.04
Fish - Inedible Dead Fish, Livers And Roes;05.11
Fish - Live;03.01
Fish - Livers;03.02 Or 03.03
Fish - Meal And Flour (Animal Foods);23.01
Fish - Paste;16.04
Fish - Prepared Or Preserved;16.04
Fish - Roes;03.02 Or 03.03 Or 16.04
Fish - Salted, Dried Or Smoked;03.05
Fish - Shell;03.06 Or 03.07 Or 16.05
Fish - Soluble;23.09
Fish - Wet, Salted, Split;03.05
Fish Glues;35.03
Fish-Knives, Of Base Metal;82.15
Fish-Hooks;95.07
Fishing Nets, Industrial;56.08
Fishing Tackle;95.07
Fishing Vessels;89.02
Fittings, Base Metal, For Furniture, Doors, Windows, Etc;83.02
Fittings, Pipe Or Tube - Aluminium;76.09
Fittings, Pipe Or Tube - Copper;74.12
Fittings, Pipe Or Tube - Iron;73.07
Fittings, Pipe Or Tube - Lead;78.05
Fittings, Pipe Or Tube - Nickel;75.07
Fittings, Pipe Or Tube - Plastics;39.17
Fittings, Pipe Or Tube - Steel;73.07
Fittings, Pipe Or Tube - Tin;80.06
Fittings, Pipe Or Tube - Zinc;79.06
Fixers (Photographic);37.07
Flagons, Plastic;39.23
Flags, Pennants, Banners And Bunting Of Textile Fabric;63.07
Flagstones, Of Natural Stone (Excluding Slate);68.01
Flakes - Aluminium;76.03
Flakes - Copper;74.06
Flakes - Lead;78.04
Flakes - Magnesium;84.04
Flakes - Nickel;75.04
Flakes - Tin;80.05
Flakes Zinc;79.03
Flame Alarms;85.31 Or 85.36 Or 90.27
Flame Detectors;85.31 Or 85.36 Or 90.27
Flame-Retardant Preparations;38.09
Flanders Tapestries;58.05
Flares (Signalling);36.04
Flasks, Vacuum;96.17
Flat Panel Display Manufacturing Apparatus;84.86
Flavouring Materials, Odoriferous;33.02
Flax - Fabric Woven (Linen);53.09
Flax - Raw Or  Processed But Not Spun;53.01
Flax - Rope, Twine;56.07
Flax - Seed;12.04
Flax - Yarn And Thread;53.06
Flaxboard;44.10
Fleece Scouring Residues;31.01
Flexible Tubing And Piping, Base Metal;83.07
Flint, Crude;25.17
Flint, For Lining Grinders;68.02
Flints, Lighter;36.06
Flip Flops;64.02
Float Glass;70.05
Floating Structures ;89.07 Or 89.08
Floating Cranes;89.05
Floating Docks;89.05
Floating Or Submersible Drilling Or Production Platform For Oil Or Gas Extraction;89.05
Flock Chenille Yarn;56.06
Flock, Textile;56.01
Floor Coverings, Felt (Not Underlay);57.04
Floor Covering, Paper Based;48.11
Floor Covering, Plastics;39.18
Floor Coverings, Coated On A Textile Base;59.04
Floor Polishers And Scrubbers Electric - Domestic;85.09
Floor Polishers And Scrubbers Electric - Industrial;84.79
Floppy Disc Drive;84.71
Floppy Discs;85.23
Fluorine;28.01
Floss Silk;50.03
Flounces;61.17 Or 62.17
Flour- Arrow Root;11.06
Flour - Fruit, Edible;11.06
Flour- Gluten;11.09
Flour - Leguminous Vegetable;11.06
Flour - Malt;11.07
Flour Manioc;11.06
Flour  - Of The Seeds And Oleaginous Fruit Non-Defatted (Excluding Mustard Flour);12.08
Flour - Potato;11.05
Flour Preparations;19.01
Flour - Sago;11.06
Flour - Salep;11.06
Flour - Wheat And Other Cereals - Wheat Or Meslin;11.01
Flour - Wheat And Other Cereals - Other;11.02
Flour - Wood;44.05
Flours And Meals (Animal Foods);23.01
Flow Meters And Controllers;90.26
Flower Buds;06.03
Flower Bulbs;06.03
Flower Seed;12.09
Flowers, Artificial ;67.02
Fluorescent Lamps ;85.39
Fluorides;28.26
Fluorine Salts;28.26
Fluoroborates;28.26
Fluorosilicates;28.26
Fluorspar, Excluding Precious Stones;25.29
Flux, Soldering, Ect;38.10
Fly Papers;38.08
Fly Wheels;84.83
Flying Machines;88.01 Or 88.02
Foamed Vinyl's;See Expanded Vinyl's
Fodder Presses;84.33
Fog Horn;86.08
Foil - Aluminium;76.07
Foil- Copper;74.10
Foil - Gold;71.08
Foil - Lead;78.04
Foil - Magnesium;81.04
Foil - Nickel;75.06
Foil - Platinum;71.10
Foil - Silver;71.06
Foil - Tin;80.05
Foil - Zinc;79.05
Foils (Fencing);95.06
Folders - Paper Or Cardboard;48.20
Folders - Plastic;39.26
Foliage, Artificial;67.02
Foliage, Natural And Ornamental (Not Bearing Flowers Or Flower Buds);06.04
Fondants (Not Containing Cocoa);17.04
Food Freezers;84.18
Food Grinders, Domestic, Non-Electric;82.10
Food Grinders, Domestic, Electric;85.09
Food Manufacture And Preparation Machinery, Industrial;84.38
Food Mixers, Domestic, Electric;85.09
Food Mixers Domestic, Non Electric;82.10
Food Processors, Liquidisers And Blenders , Domestic;85.09
Food Slicers, Domestic, Non Electric;82.10
Food Supplements To Maintain General Health Or Well Being;21.06
Food Vending Machines, Automatic;84.76
Footballs, Sport;95.06
Footballs, Toy;95.03
Footwear - Asbestos;68.12
Footwear - Canvas;64.04 Or 64.05
Footwear - Cork Soled;64.05
Footwear -  Furskin;64.05
Footwear - Leather;64.03 Or 64.05
Footwear - Parts Of ;64.06
Footwear - Plastic Or Rubber;64.01 Or 64.02
Footwear - Removable Insoles;64.06
Footwear - Roped Soled;64.05
Footwear - Wood Soled;64.05
Footwear - Worn, In Bulk Packing;63.09
Footwear Making Machines;84.52 Or 84.53
Forage Kale, Roots And Similar Products;12.14
Forage Harvesters;84.33
Forage, Sweetened Or Unsweetened;23.09
Forestry Non Power Hand Tools;82.01
Forestry Machinery - For Soil Preparations Or Cultivation;84.32
Forestry Machinery - Other;84.36
Forest Tree Seeds;12.09
Forges, Portable;82.05
Forging Machines;84.62
Fork Lift Trucks;84.27
Forks, Horticulture;82.01
Forks (Cutlery);82.15
Forming Machines, Metal Working;84.62
Foundry Moulds Of Sand Forming Machines;84.74
Foundry Machinery;84.54
Foundry Core Binders, Prepared;38.24
Fountain Pens And Parts;96.08
Fourdrinier Wires, Copper;74.19
Fowls, Dead;02.07
Fowls, Live;01.05
Frame Grabbers;85.43
Frames - Doors And Windows, Aluminium;76.10
Frames - Doors And Windows, Iron Or Steel;73.08
Frames - Doors And Windows, Wood;44.18
Frames - Handbag, Trunk, Etc Of Base Metal;83.01 Or 83.08
Frames - Mirror, Photograph And Pictures, Wood;44.14
Frames - Skylight, Zinc;79.07
Frames, Spectacle And Goggles;90.03
Frames - Tennis Racket;95.06
Franking Machines;84.70
Freezers, Food;84.18
Freezing Equipment ;82.10 Or 84.18 Or 84.19
Friction Material For Clutches, Brakes Etc Of Asbestos;68.13
Fridge Magnets;85.05
Frisbees;95.06
Frogs Legs;02.08
Fruit Bowls, Wood;44.19
Fruit Juice Extractors - Domestic;85.09
Fruit Jelly;20.07
Fruit Stocks And Trees;06.02
Fruit Juice Preparing Machinery;84.35
Fruit Squashes, Non Alcoholic Concentrated;21.06
Fruit Kernels;06.01
Fruit Juice, Concentrates;20.09
Fruit, Artificial;67.02
Fruit, Edible, Including Peel And Nuts - Drained Glace Or Crystallised;20.06
Fruit, Edible, Including Peel And Nuts - Dried;Ch 8
Fruit, Edible, Including Peel And Nuts - Flours Of;11.06
Fruit, Edible, Including Peel And Nuts - Fresh;Ch 8
Fruit, Edible, Including Peel And Nuts - Frozen;08.11 Or 20.04
Fruit, Edible, Including Peel And Nuts - Jams And Jellies;20.07
Fruit, Edible, Including Peel And Nuts - Juices;20.09
Fruit, Edible, Including Peel And Nuts - Marmalade;20.07
Fruit, Edible, Including Peel And Nuts - Prepared Or Preserved By Vinegar Or Acetic Acid;20.01
Fruit, Edible, Including Peel And Nuts - Provisionally Preserved;08.12
Fruit, Edible, Including Peel And Nuts - Puree And Pastes;20.07
Fruit, Edible, Including Peel And Nuts - Otherwise Prepared Or Preserved;20.08
Fuel Oils;27.10
Fuel Wood;44.01
Fuel, Solid (Coal);27.01
Fuel, Light, In Containers Not Exceeding 300cm Squared;36.06
Fuminates;28.38
Funfair Games;95.04
Fungicides;38.08
Fur Hats;65.06
Fur Clothing;42.03
Fur (Imitation), Woven Fabric;58.01
Fur (Imitation), Knitted Fabric;60.01
Fur, Artificial;43.04
Furnace Black;28.03
Furnace, Electric, Industrial And Laboratory;85.14
Furnaces, Industrial And Laboratory, Non Electric;84.17
Furnishing Articles, Textile, Other;63.04
Furniture;94.03
Antique Furniture Over 100 Years Old;97.05
Furniture Polishes And Creams;34.05
Furskin Artificial;43.04
Furskins, Dropped (Stranded);43.02
Furskin Tanned Or Dressed;43.02
Furskin Raw;43.01
Fuses And Fuse gear, Electrical;85.35 Or 85.36
Fuses, Safety Or Detonating;36.03
Gaiters;64.06
Gall Nuts;14.04
Galleys (Type-Setting);84.42
Gallium;81.12
Galvanometers;90.30
Gambo Hemp;53.03
Game (Meat And Edible Offal's), Fresh Chilled Or Frozen;02.08
Games, Table Or Parlour;95.04
Games, Equipment Outdoor;95.06
Gamma Camera;90.18
Gamma Radiation Apparatus;90.22
Gangways - Aluminium;76.10
Gangways - Concrete;68.10
Gangways - Iron Or Steel;73.08
Gantry Cranes;84.26
Garlic;Chapter 07
Garments - Knitted Or Crocheted;Chapter 61
Garments - Other Than Knitted Or Crocheted;Chapter 62
Garments - Made Up Of Other Fabrics Of 56.02 Or 56.03 Or 59.03 Or 59.06 Or 59.07;62.10
Garments - Made Up Of Knitted Or Crocheted Fabrics Of 59.03 Or 59.06 Or 59.07;61.13
Garnet, Natural;25.13
Gas - Alarms;85.31 Or 90.27 Or 90.31
Gas - Burners, Industrial;84.16
Gas - Coal, Water, Producers, Etc;27.05
Gas - Compressors;84.14
Gas - Cylinders And Containers, Aluminium;76.13
Gas - Containers, Iron Or Steel;73.11
Gas - Detectors;85.31 Or 90.27 Or 90.31
Gas - Generators;84.05
Gas - Mantles;59.08
Gas - Oil;27.10
Gas - Petroleum And Methane;27.11
Gas - Space Heaters, Of Iron Or Steel;73.22
Gas - Supply Or Production Meters;90.28
Gas - Turbines;84.11
Gas Operated Surface Tempering Machines And Appliances;84.68
Gas Or Smoke Analysis Apparatus;90.27
Gaskets, Composite Or Sets;84.84
Gaskets Of Plastic;39.26
Gaskets Of Rubber;4016
Gastroscopes;90.18
Gauges - Electrical;Ch 90
Gauges - Non Electric;Ch 90
Gauze - Bonded Fibre;56.03
Gauze - Impregnated With Pharmaceuticals;30.05
Gauze - In Retail Packs For Medical Use;30.05
Gauze - Iron Or Steel;73.14
Gauze - Textile;58.03 (See Chapter 58 Not 3)
Gauze - Wire, Aluminium;76.16
Gauze - Wire, Copper;74.14
Gear Making And Finishing Machines;64.61
Gears And Gearing (Including Gearboxes) For Machinery;84.83
Gearboxes For Motor Vehicles;87.08 Or 87.14
Geese;01.05
Geiger Counter;90.30
Gel Type Hand Warmer ;38.24
Gelatine And Gelatine Derivatives;35.03
Gelatine Copying Pastes;38.24
Gelatine, Hardened In Primary Form;39.13
Gelatine, Unhardened, Worked;35.03 Or 96.02
Generating Sets, Electric;85.02
Generators, Electric;85.01
Generators, Gas;84.05
Geographical Charts And Maps;49.05
Geological Surveys;49.05
Geophysical Instruments;90.15
Germanium;81.12
Germanium And Silicon Rectifying Apparatus;85.04
Germination Plant, Agricultural;84.36
Getters For Vacuum Tubes;38.24
Ghee, Natural;04.05
Gimped Yarn;56.05 Or 56.06
Gimping Machines, Textile;84.47
Gin;22.08
Ginger Preserved In Syrup;20.05
Ginger (Spices);09.10
Giner, Drained, Glace Or Crystallised;20.06
Gingerbread;19.05
Ginseng Roots;12.11
Girdles;62.12
Glace Fruit, Fruit Peel And Parts Of Plants;20.06
Glands Or Other Organs And Extracts (Medical);30.01
Glands, Animal (Unfit For Human Consumption);05.10
Glass And Glassware;Chapter 70
Glass - Balls, Rods And Tubes (Unworked);70.02
Glass - Bottle-Making Machines;84.75
Glass - Cast Or Rolled, Unworked;70.03
Glass - Pressed Or Moulded Of A Kind Used In Buildings;70.16
Glass - Drawn Or Blown, Unworked;70.04
Glass - Envelopes;70.11
Glass - Fibre;70.19
Glass - Float;70.05
Glass Frit;32.07
Glass - In Sheets, Surface Polished;70.05
Glass - Microspheres;70.18
Glass - Powder, Granules Or Flakes;32.07
Glass - Sheet, Unworked;70.03 Or 70.04 Or 70.05
Glass - Tiles;70.16
Glass Fibre Reinforced Plastics;Chapter 39
Glass Wool;70.19
Glass-Working Machines (For Hot Working Glass);84.56 Or 84.75
Glassblowers' Pipes;82.05
Glazes;32.07
Glaziers Diamond Hand Tools (Non-Electric);82.05
Gliders;88.01
Gps Hand-Held  Global Positioning System Unit;85.26
Globe Shades, Glass;94.05
Globes, Printed;49.05
Gloves - Of Furskin;43.03
Gloves - Of Leather;42.03
Gloves - Of Loofah;46.02
Gloves - Of Paper;48.18
Gloves - Of Plastics;39.26
Gloves - Of Rubber;40.15
Gloves - Of Textile;61.16 Or 62.16
Gloves - Textile Toilet/Wash Gloves;63.02
Glow Sticks;38.24
Gluconic Acid;29.18
Glucose;17.02 Or 21.06
Glues And Size;35.06
Glutamates;29.22
Gluten Bread For Diabetics;19.05
Gluten (Wheat);11.09
Glycerol And Glycerol Lyres;15.20
Glycosides;29.38
Goat Hair;51.02
Goat Meat;02.04
Goat Or Kid Skin Leather - Without Hair On Other Than Leather;41.14
Goat Or Kid Skin Leather - With Hair;43.01
Goat Skins (Yemen, Mongolian And Tibetan- Raw;43.01
Goats;01.04
Goblets - Glass;70.1
Goggles;90.04
Gogi Berries (Dried);08.13
Gold - Gold Coin;71.18
Gold - Gold Jewellery;71.13
Gold - Gold Ore;26.16
Gold - Goldsmiths' Wares;71.14
Gold - Unwrought Or Semi-Manufactured;71.08
Gold - Waste And Scrap;71.12
Golf Balls, Clubs And Requisites;95.06
Golf Buggies;87.03
Golf Trolleys, Not Motorised;87.16
Golf Trolley, Motorised;87.04
Gomuti (Gumati) Fibre;14.04
Gongs, Non-Electric, Base Metal;83.06
Goods Vending Machines, Automatic;84.76
Gouges;82.05
Governors;84.06 Or 84.12
Gowns, Professional;61.14 Or 62.11
Graders, Motor;84.29
Grading Machines For Agricultural Produce;84.33
Grain Cleaning Machines;84.33
Gramophone Records;85.23
Granite, Crude;25.16
Granite, Worked And Articles Thereof;68.02
Grape Must;20.09 Or 22.04
Grape Juice;20.09
Grape Marc;23.08
Grapes;Chapter 08
Graphic Cards, Computer;84.71
Graphic Equalisers, Hi-Fi;85.43
Graphite - Articles Of A Kind Used For Electrical Purposed;85.45
Graphite - Artificial;38.01
Graphite - Natural;25.04
Graphite -Non-Electrical, Non-Ceramic, Articles Of;68.15
Grapnels, Iron Or Steel;73.16
Grass Seed;12.09
Grass Mowers;84.33
Grasses For Ornamental Purposes;06.04
Grates, Domestic Or Iron Or Steel;73.21
Gravel;25.17
Grease Guns, Hand Powered (Non Electric);82.05
Grease Paints;33.04
Grease, Wool;15.05 Or 15.16 Or 15.18
Grease Proof Paper;48.06
Greaves;23.01
Greeting Cards Printed;49.09
Grenades (Munitions);93.06
Greyhounds;01.06
Gill, Of Iron Or Steel Wire;73.14
Grinding Machines, Metal Working, Other Than Gear Grinding Machines;84.60
Grinding Wheels, Mounted On Framework (Hand Or Pedal Operated);82.05
Grinding Machines, Mineral;84.74
Grindstones And Grinding Wheels Unmounted;68.04
Groats;11.03
Groundnut Oil;15.08 Or 15.16 Or 15.18
Groundnut Cake And Meal;23.05
Groundnuts;12.02
Groundnuts, Roasted;20.08
Groundsheets, Textile;63.06
Guano;31.01
Guar Seed Flour And Gum;13.02
Guavas, Fresh Or Dried;08.04
Guided Weapons Launchers;93.01
Guided Weapons And Missiles;93.06
Guillotines;84.41
Guinea Fowls;01.05
Guinea Maize;10.07
Guipure Lace;58.10
Guitars - Electric;92.07
Guitars - Non Electric;92.02
Gum Inhibitors, Prepared, For Mineral Oils;38.11
Gum-Resins (Natural);13.01
Gum, Confectionery (Not Containing Cocoa);17.04
Gum, Natural, Moulded Or Carved;96.02
Gun-Powder (Black Powder);36.01
Guns - Air, Gas Or Spring Operated;93.04
Guns - Artillery;93.01
Guns - Howitzers;93.01
Guns - Humane Killers;93.03
Guns - Line Throwing;93.03
Guns - Machine (Including Machine Pistols);93.01
Guns - Parts;93.05
Guns - Sporting;93.03
Guns - Spray;84.24
Gunstock Blocks, Wood;93.05
Guts, Articles Of;42.06
Guts, Animal;05.04
Gutta-Percha;40.01
Gutters - Cast Iron;73.25
Gutters - Ceramic;69.06
Gutters - Plastics;39.25
Gutters - Zinc;79.07
Gymnastic Apparatus;95.06
Gypsum;25.20
Gyroscopes - Demonstration Models ;88.05 Or 90.23
Gyroscopes - Munitions;93.06
Habits;61.14 Or 62.11
Hacksaw Blades;82.02
Hacksaw Frames;82.02
Haddock;Chapter 3
Haemoglobin;30.02
Hafnium;81.12
Hair Care Preparations;33.05
Hair, Animal - Badger, Hog And Pig;05.02
Hair, Animal - Bovine And Horse;05.03
Hair, Animal - Felt;56.02
Hair, Animal - Prepared For Wigs;67.03
Hair, Animal - Other (Including Sheep's Or Lambs Wool) - Carded Or Combed;54.05
Hair, Animal - Other (Including Sheep's Or Lambs Wool) - Noils;51.03
Hair, Animal - Other (Including Sheep's Or Lambs Wool) - Not Carded Or Combed, Wool;54.01
Hair, Animal - Other (Including Sheep's Or Lambs Wool) - Not Carded Or Combed, Other Than Wool;51.02
Hair, Animal - Other (Including Sheep's Or Lambs Wool) - Tops;51.05
Hair, Animal - Other (Including Sheep's Or Lambs Wool) - Transmission Or Conveyor Belts;59.10
Hair, Animal - Other (Including Sheep's Or Lambs Wool) - Waste;51.03 Or 51.04
Hair, Animal - Other (Including Sheep's Or Lambs Wool) - Yarn (Except Coarse Animal Hair Or Horsehair), Not Put Up For Retail Sale;51.06 To 51.08
Hair, Animal - Other (Including Sheep's Or Lambs Wool) - Yarn (Except Coarse Animal Hair Or Horsehair), Put Up For Retail Sale;51.09
Hair, Animal - Other (Including Sheep's Or Lambs Wool) - Yarn Of Coarse Animal Hair Or Horsehair (Whether Or Not Put Up For Retail Sale);51.10
Hair, Other - Clippers, Electric;52.10
Hair, Other - Curlers, Electric;85.16
Hair, Other - Dryers, Electric;85.16
Hair, Other - Human, Unworked;05.01
Hair, Other -Human, Worked;67.03
Hair, Other - Nets;65.05
Hair, Other - Slides, Pins And Curlers (Non Electric);96.15
Hair, Other - Vegetable;14.02
Haiti Hemp;53.05
Hake;Chapter 3
Halibut;Chapter 3
Halides;28.12
Halogen Or Sulphur Compounds Of Non-Metal Sub-Chapter Iii;Chapter 28
Ham And Hams, Prepared Or Reserved;16.02
Hammers;82.05
Hammocks - Textile;63.06
Hammocks - Furniture;94.03
Hampers (Wicker Etc);46.02
Hams, Dried Or Smoked;02.10
Hand - Drills, Non-Electric;82.05
Hand - Dryers;85.16
Hand - Polishing Stones;68.04
Hand - Saws;82.02
Hand - Tools, Electric;84.67
Hand - Tools Non Electric;82.01 To 82.06
Hand - Tools, Pneumatic Hydraulic Or With Self Contained Non Electric Motor;84.67
Hand - Trucks, Not Mechanically Propelled And Parts;87.16
Handbags, Leather, Plastic Sheeting, Textile Fabric Or Paperboard;42.02
Handkerchiefs, Paper;48.18
Handkerchiefs, Textile;62.13
Handles, Broom, Brush And Tool, Of Wood;44.17
Handles, Cutlery, Base Metal;82.11 Or 82.14
Hang Gliders;88.01
Hangars, Iron Or Steel;94.06
Hardboard (Fibreboard);44.11
Harmoniums;92.03
Harness (For Animals);42.01
Harps;92.02
Harpsichords;92.01
Harrows, Agricultural;84.32
Harvesters, Agricultural And Horticultural;84.33
Hat Bodies And Forms, Felt;65.01
Hat Boxes;42.02
Hat Foundation And Frames;65.07
Hat Pegs, Of Base Metal, Wall Mounted;83.02
Hat Racks, Of Base Metal, Wall Mounted;83.02
Hat Shapes, Plaited;65.02
Hat, Felt, Making Machines;84.49
Hat-Making Blocks;84.49
Hatchets;82.01
Hatching Eggs;04.07
Hats And Other Headgear Of Plaited Material;65.04
Hats;Chapter 65
Haversacks Of Furskin;43.03
Hay;12.14
Hay Knives;82.01
Hay Or Grass Mowers;84.33
Hay Rakes;84.33
Hay Tedders;84.33
Haymaking Machinery;84.33
Hazel Nuts (Fiberts), Fresh Or Dried;08.02
Head-Bands (Parts Of Hats);65.07
Headgear;Chapter 62
Headphones;85.18
Hearing Aids;90.21
Heat Exchangers;84.19
Heat Meters;90.26
Heaters, Air, Non-Electric, Of Iron Or Steel;73.22
Heating Apparatus, Electric - ;85.16
Heating Apparatus, Electric - For Motor Vehicles;85.16
Heating Apparatus, Electric - Industrial And Laboratory;85.14
Heating Elements (Resistors) Electric;85.16
Heifers;01.02
Helicopters;88.02
Helmets;65.05 Or 90.20
Hemp True - Fabric, Woven;53.11
Hemp True - Fibres, Not Spun;53.02
Hemp True - Rope, Twine;56.07
Hemp True - Waste And Tow;53.02
Hemp True - Yarn;53.08
Henequen;53.05
Henna;14.04 Or 32.03
Herbicides;38.08
Herbs;Chapter 07
Herring - Prepared Or Preserved;16.04
